mes,precipitaciones,id,NAMEUNIT
2019-08-15,61.3,22,Huesca
2019-09-15,22.1,22,Huesca
2019-10-15,107.9,22,Huesca
2019-11-15,116.8,22,Huesca
2019-12-15,102.2,22,Huesca
2019-01-15,51.1,23,Jaén
2019-02-15,12.7,23,Jaén
2019-03-15,17.3,23,Jaén
2019-04-15,113.1,23,Jaén
2019-05-15,3,23,Jaén
2019-06-15,0.2,23,Jaén
2019-07-15,0.4,23,Jaén
2019-08-15,8.8,23,Jaén
2019-09-15,78.7,23,Jaén
2019-10-15,19.6,23,Jaén
2019-11-15,130.5,23,Jaén
2019-12-15,113.9,23,Jaén
2019-01-15,62.8,26,La Rioja
2019-02-15,26.2,26,La Rioja
2019-03-15,13.7,26,La Rioja
2019-04-15,83.8,26,La Rioja
2019-05-15,42.7,26,La Rioja
2019-06-15,33.7,26,La Rioja
2019-07-15,52.3,26,La Rioja
2019-08-15,19.2,26,La Rioja
2019-09-15,46.1,26,La Rioja
2019-10-15,42.4,26,La Rioja
2019-11-15,115.3,26,La Rioja
2019-12-15,56.1,26,La Rioja
2019-01-15,96,24,León
2019-02-15,40.4,24,León
2019-03-15,31.6,24,León
2019-04-15,87.7,24,León
2019-05-15,21.9,24,León
2019-06-15,54.7,24,León
2019-07-15,41.7,24,León
2019-08-15,17.7,24,León
2019-09-15,40.3,24,León
2019-10-15,97.7,24,León
2019-11-15,223.9,24,León
2019-12-15,207.9,24,León
2019-01-15,38.6,25,Lleida
2019-02-15,10.4,25,Lleida
2019-03-15,5,25,Lleida
2019-04-15,67.4,25,Lleida
2019-05-15,64.2,25,Lleida
2019-06-15,24.1,25,Lleida
2019-07-15,54.3,25,Lleida
2019-08-15,56.6,25,Lleida
2019-09-15,27.4,25,Lleida
2019-10-15,136.5,25,Lleida
2019-11-15,68.7,25,Lleida
2019-12-15,80.7,25,Lleida
2019-01-15,160.3,27,Lugo
2019-02-15,53.2,27,Lugo
2019-03-15,76.8,27,Lugo
2019-04-15,148.6,27,Lugo
2019-05-15,41.6,27,Lugo
2019-06-15,58.1,27,Lugo
2019-07-15,38.5,27,Lugo
2019-08-15,27.1,27,Lugo
2019-09-15,38.4,27,Lugo
2019-10-15,151.9,27,Lugo
2019-11-15,386.3,27,Lugo
2019-12-15,250.4,27,Lugo
2019-01-15,27.1,28,Madrid
2019-02-15,3.6,28,Madrid
2019-03-15,12.1,28,Madrid
2019-04-15,90.4,28,Madrid
2019-05-15,3.1,28,Madrid
2019-06-15,2.5,28,Madrid
2019-07-15,5.4,28,Madrid
2019-08-15,29.9,28,Madrid
2019-09-15,57.4,28,Madrid
2019-10-15,42.5,28,Madrid
2019-11-15,71.6,28,Madrid
2019-12-15,93.8,28,Madrid
2019-01-15,36.6,29,Málaga
2019-02-15,9.7,29,Málaga
2019-03-15,24.9,29,Málaga
2019-04-15,68.4,29,Málaga
2019-05-15,0.1,29,Málaga
2019-06-15,0.2,29,Málaga
2019-07-15,0,29,Málaga
2019-08-15,1.6,29,Málaga
2019-09-15,70.5,29,Málaga
2019-10-15,13.4,29,Málaga
2019-11-15,85,29,Málaga
2019-12-15,73.9,29,Málaga
2019-01-15,0.7,30,Murcia
2019-02-15,1.3,30,Murcia
2019-03-15,18.4,30,Murcia
2019-04-15,117.9,30,Murcia
2019-05-15,5.6,30,Murcia
2019-06-15,2,30,Murcia
2019-07-15,1.4,30,Murcia
2019-08-15,17.6,30,Murcia
2019-09-15,158,30,Murcia
2019-10-15,31.3,30,Murcia
2019-11-15,18.1,30,Murcia
2019-12-15,49.1,30,Murcia
2019-01-15,174.3,31,Navarra
2019-02-15,45.5,31,Navarra
2019-03-15,30.3,31,Navarra
2019-04-15,78.7,31,Navarra
2019-05-15,112.6,31,Navarra
2019-06-15,40.9,31,Navarra
2019-07-15,66.4,31,Navarra
2019-08-15,31,31,Navarra
2019-09-15,39.4,31,Navarra
2019-10-15,67.1,31,Navarra
2019-11-15,266,31,Navarra
2019-12-15,117.1,31,Navarra
2019-01-15,113.6,32,Ourense
2019-02-15,38.7,32,Ourense
2019-03-15,69.6,32,Ourense
2019-04-15,177.8,32,Ourense
2019-05-15,22.1,32,Ourense
2019-06-15,51.6,32,Ourense
2019-07-15,31.2,32,Ourense
2019-08-15,30.7,32,Ourense
2019-09-15,32.9,32,Ourense
2019-10-15,150.6,32,Ourense
2019-11-15,303.7,32,Ourense
2019-12-15,265.5,32,Ourense
2019-01-15,45.3,34,Palencia
2019-02-15,18.3,34,Palencia
2019-03-15,22.5,34,Palencia
2019-04-15,64.2,34,Palencia
2019-05-15,17.3,34,Palencia
2019-06-15,32.2,34,Palencia
2019-07-15,34,34,Palencia
2019-08-15,17.6,34,Palencia
2019-09-15,36.3,34,Palencia
2019-10-15,84.9,34,Palencia
2019-11-15,120.7,34,Palencia
2019-12-15,102.1,34,Palencia
2019-01-15,169,35,Pontevedra
2019-02-15,60.7,35,Pontevedra
2019-03-15,120.5,35,Pontevedra
2019-04-15,227.2,35,Pontevedra
2019-05-15,44.2,35,Pontevedra
2019-06-15,54.1,35,Pontevedra
2019-07-15,22.3,35,Pontevedra
2019-08-15,51,35,Pontevedra
2019-09-15,63.4,35,Pontevedra
2019-10-15,199.1,35,Pontevedra
2019-11-15,438.7,35,Pontevedra
2019-12-15,345.8,35,Pontevedra
2019-01-15,29.7,36,Salamanca
2019-02-15,10,36,Salamanca
2019-03-15,27.2,36,Salamanca
2019-04-15,85.3,36,Salamanca
2019-05-15,6.1,36,Salamanca
2019-06-15,19,36,Salamanca
2019-07-15,19.5,36,Salamanca
2019-08-15,30.2,36,Salamanca
2019-09-15,28.2,36,Salamanca
2019-10-15,62.9,36,Salamanca
2019-11-15,107.8,36,Salamanca
2019-12-15,141,36,Salamanca
2019-01-15,48.5,38,Segovia
2019-02-15,4.2,38,Segovia
2019-03-15,11,38,Segovia
2019-04-15,69.5,38,Segovia
2019-05-15,10.5,38,Segovia
2019-06-15,8.8,38,Segovia
2019-07-15,18.6,38,Segovia
2019-08-15,20.2,38,Segovia
2019-09-15,32.9,38,Segovia
2019-10-15,55.9,38,Segovia
2019-11-15,114.4,38,Segovia
2019-12-15,77,38,Segovia
2019-01-15,40.7,39,Sevilla
2019-02-15,2.4,39,Sevilla
2019-03-15,22.6,39,Sevilla
2019-04-15,73,39,Sevilla
2019-05-15,0,39,Sevilla
2019-06-15,0,39,Sevilla
2019-07-15,0,39,Sevilla
2019-08-15,2.3,39,Sevilla
2019-09-15,15.8,39,Sevilla
2019-10-15,21.3,39,Sevilla
2019-11-15,66.9,39,Sevilla
2019-12-15,108.7,39,Sevilla
2019-01-15,47.4,40,Soria
2019-02-15,9.3,40,Soria
2019-03-15,11.7,40,Soria
2019-04-15,103.7,40,Soria
2019-05-15,26.8,40,Soria
2019-06-15,20.3,40,Soria
2019-07-15,47.5,40,Soria
2019-08-15,26.7,40,Soria
2019-09-15,45.3,40,Soria
2019-10-15,45.9,40,Soria
2019-11-15,106.9,40,Soria
2019-12-15,73.8,40,Soria
2019-01-15,8.8,41,Tarragona
2019-02-15,2.1,41,Tarragona
2019-03-15,2.8,41,Tarragona
2019-04-15,31.1,41,Tarragona
2019-05-15,39,41,Tarragona
2019-06-15,5.4,41,Tarragona
2019-07-15,18.1,41,Tarragona
2019-08-15,31.9,41,Tarragona
2019-09-15,42.9,41,Tarragona
2019-10-15,117.5,41,Tarragona
2019-11-15,25.2,41,Tarragona
2019-12-15,66.7,41,Tarragona
2019-01-15,17.6,42,Teruel
2019-02-15,5.2,42,Teruel
2019-03-15,22.1,42,Teruel
2019-04-15,82.7,42,Teruel
2019-05-15,23,42,Teruel
2019-06-15,5.6,42,Teruel
2019-07-15,38.8,42,Teruel
2019-08-15,29.5,42,Teruel
2019-09-15,50.5,42,Teruel
2019-10-15,41.3,42,Teruel
2019-11-15,40,42,Teruel
2019-12-15,48.9,42,Teruel
2019-01-15,16.1,43,Toledo
2019-02-15,3.1,43,Toledo
2019-03-15,12.1,43,Toledo
2019-04-15,85,43,Toledo
2019-05-15,2.9,43,Toledo
2019-06-15,0.1,43,Toledo
2019-07-15,6.5,43,Toledo
2019-08-15,8.9,43,Toledo
2019-09-15,41.1,43,Toledo
2019-10-15,31.4,43,Toledo
2019-11-15,54.9,43,Toledo
2019-12-15,85.9,43,Toledo
2019-01-15,1.6,44,València/Valencia
2019-02-15,1,44,València/Valencia
2019-03-15,35.7,44,València/Valencia
2019-04-15,145.8,44,València/Valencia
2019-05-15,19.1,44,València/Valencia
2019-06-15,0.8,44,València/Valencia
2019-07-15,10.7,44,València/Valencia
2019-08-15,25.8,44,València/Valencia
2019-09-15,122.8,44,València/Valencia
2019-10-15,31.6,44,València/Valencia
2019-11-15,16.5,44,València/Valencia
2019-12-15,90.2,44,València/Valencia
2019-01-15,26,45,Valladolid
2019-02-15,4.8,45,Valladolid
2019-03-15,14.1,45,Valladolid
2019-04-15,46.3,45,Valladolid
2019-05-15,4.7,45,Valladolid
2019-06-15,16.2,45,Valladolid
2019-07-15,24.4,45,Valladolid
2019-08-15,16.9,45,Valladolid
2019-09-15,28.5,45,Valladolid
2019-10-15,58.8,45,Valladolid
2019-11-15,66,45,Valladolid
2019-12-15,70.6,45,Valladolid
2019-01-15,31.9,47,Zamora
2019-02-15,15.8,47,Zamora
2019-03-15,26.9,47,Zamora
2019-04-15,71.6,47,Zamora
2019-05-15,8.4,47,Zamora
2019-06-15,37.6,47,Zamora
2019-07-15,30.7,47,Zamora
2019-08-15,20.2,47,Zamora
2019-09-15,18.5,47,Zamora
2019-10-15,73.8,47,Zamora
2019-11-15,91.9,47,Zamora
2019-12-15,132.3,47,Zamora
2019-01-15,25.5,48,Zaragoza
2019-02-15,7.8,48,Zaragoza
2019-03-15,11.9,48,Zaragoza
2019-04-15,56.1,48,Zaragoza
2019-05-15,47.8,48,Zaragoza
2019-06-15,15.1,48,Zaragoza
2019-07-15,32.9,48,Zaragoza
2019-08-15,32.8,48,Zaragoza
2019-09-15,18.2,48,Zaragoza
2019-10-15,34.8,48,Zaragoza
2019-11-15,60.4,48,Zaragoza
2019-12-15,36.8,48,Zaragoza
2020-01-15,230.2,15,A Coruña
2020-02-15,94,15,A Coruña
2020-03-15,147.5,15,A Coruña
2020-04-15,155.2,15,A Coruña
2020-05-15,45.7,15,A Coruña
2020-06-15,64.9,15,A Coruña
2020-07-15,3.7,15,A Coruña
2020-08-15,117.8,15,A Coruña
2020-09-15,63.9,15,A Coruña
2020-10-15,203.3,15,A Coruña
2020-11-15,133.8,15,A Coruña
2020-12-15,373.5,15,A Coruña
2020-01-15,57.5,2,Albacete
2020-02-15,1.3,2,Albacete
2020-03-15,113.6,2,Albacete
2020-04-15,60.7,2,Albacete
2020-05-15,54.1,2,Albacete
2020-06-15,10.5,2,Albacete
2020-07-15,16.9,2,Albacete
2020-08-15,9.3,2,Albacete
2020-09-15,15.2,2,Albacete
2020-10-15,19.5,2,Albacete
2020-11-15,74.1,2,Albacete
2020-12-15,34.7,2,Albacete
2020-01-15,141.2,3,Alacant/Alicante
2020-02-15,2.2,3,Alacant/Alicante
2020-03-15,95.9,3,Alacant/Alicante
2020-04-15,54.4,3,Alacant/Alicante
2020-05-15,35.2,3,Alacant/Alicante
2020-06-15,23.6,3,Alacant/Alicante
2020-07-15,2.5,3,Alacant/Alicante
2020-08-15,17.3,3,Alacant/Alicante
2020-09-15,9,3,Alacant/Alicante
2020-10-15,5.1,3,Alacant/Alicante
2020-11-15,39.6,3,Alacant/Alicante
2020-12-15,4.5,3,Alacant/Alicante
2020-01-15,43.9,4,Almería
2020-02-15,0.6,4,Almería
2020-03-15,68.9,4,Almería
2020-04-15,34.3,4,Almería
2020-05-15,14.5,4,Almería
2020-06-15,2.2,4,Almería
2020-07-15,2.9,4,Almería
2020-08-15,0.6,4,Almería
2020-09-15,17.4,4,Almería
2020-10-15,7.4,4,Almería
2020-11-15,36.8,4,Almería
2020-12-15,1.5,4,Almería
2020-01-15,46.9,1,Araba/Álava
2020-02-15,12.2,1,Araba/Álava
2020-03-15,113.9,1,Araba/Álava
2020-04-15,75.1,1,Araba/Álava
2020-05-15,67.5,1,Araba/Álava
2020-06-15,63.4,1,Araba/Álava
2020-07-15,12.4,1,Araba/Álava
2020-08-15,38.9,1,Araba/Álava
2020-09-15,75.2,1,Araba/Álava
2020-10-15,129.4,1,Araba/Álava
2020-11-15,34,1,Araba/Álava
2020-12-15,188.9,1,Araba/Álava
2020-01-15,71.2,33,Asturias
2020-02-15,30.1,33,Asturias
2020-03-15,129,33,Asturias
2020-04-15,91.4,33,Asturias
2020-05-15,68.1,33,Asturias
2020-06-15,75.6,33,Asturias
2020-07-15,16.8,33,Asturias
2020-08-15,110,33,Asturias
2020-09-15,73.7,33,Asturias
2020-10-15,197.5,33,Asturias
2020-11-15,34.7,33,Asturias
2020-12-15,339.2,33,Asturias
2020-01-15,39.7,5,Ávila
2020-02-15,2.5,5,Ávila
2020-03-15,64,5,Ávila
2020-04-15,108,5,Ávila
2020-05-15,42.2,5,Ávila
2020-06-15,11.4,5,Ávila
2020-07-15,6.2,5,Ávila
2020-08-15,15.2,5,Ávila
2020-09-15,72.8,5,Ávila
2020-10-15,123.3,5,Ávila
2020-11-15,117.6,5,Ávila
2020-12-15,59.3,5,Ávila
2020-01-15,38.6,6,Badajoz
2020-02-15,1.9,6,Badajoz
2020-03-15,66.1,6,Badajoz
2020-04-15,84.5,6,Badajoz
2020-05-15,41.4,6,Badajoz
2020-06-15,0.6,6,Badajoz
2020-07-15,4.8,6,Badajoz
2020-08-15,5.2,6,Badajoz
2020-09-15,22.1,6,Badajoz
2020-10-15,73.1,6,Badajoz
2020-11-15,87.6,6,Badajoz
2020-12-15,51.8,6,Badajoz
2020-01-15,125.4,7,Illes Balears
2020-02-15,0.3,7,Illes Balears
2020-03-15,40.7,7,Illes Balears
2020-04-15,107.8,7,Illes Balears
2020-05-15,21.8,7,Illes Balears
2020-06-15,34,7,Illes Balears
2020-07-15,2.9,7,Illes Balears
2020-08-15,22.4,7,Illes Balears
2020-09-15,64.7,7,Illes Balears
2020-10-15,46.7,7,Illes Balears
2020-11-15,29.6,7,Illes Balears
2020-12-15,39.9,7,Illes Balears
2020-01-15,153.9,8,Barcelona
2020-02-15,1.7,8,Barcelona
2020-03-15,55.3,8,Barcelona
2020-04-15,139,8,Barcelona
2020-05-15,72,8,Barcelona
2020-06-15,113.6,8,Barcelona
2020-07-15,43.1,8,Barcelona
2020-08-15,70.4,8,Barcelona
2020-09-15,52.3,8,Barcelona
2020-10-15,39,8,Barcelona
2020-11-15,72.4,8,Barcelona
2020-12-15,24.4,8,Barcelona
2020-01-15,44.3,46,Bizkaia
2020-02-15,43.5,46,Bizkaia
2020-03-15,165.1,46,Bizkaia
2020-04-15,67.8,46,Bizkaia
2020-05-15,69.8,46,Bizkaia
2020-06-15,94.5,46,Bizkaia
2020-07-15,31,46,Bizkaia
2020-08-15,66.4,46,Bizkaia
2020-09-15,105.7,46,Bizkaia
2020-10-15,224,46,Bizkaia
2020-11-15,46.8,46,Bizkaia
2020-12-15,395.4,46,Bizkaia
2020-01-15,37.7,9,Burgos
2020-02-15,8.7,9,Burgos
2020-03-15,64.9,9,Burgos
2020-04-15,106,9,Burgos
2020-05-15,47.8,9,Burgos
2020-06-15,56.8,9,Burgos
2020-07-15,22.7,9,Burgos
2020-08-15,30.7,9,Burgos
2020-09-15,66.5,9,Burgos
2020-10-15,106.7,9,Burgos
2020-11-15,21.4,9,Burgos
2020-12-15,98.3,9,Burgos
2020-01-15,62.1,10,Cáceres
2020-02-15,3.7,10,Cáceres
2020-03-15,86.8,10,Cáceres
2020-04-15,118.2,10,Cáceres
2020-05-15,51.5,10,Cáceres
2020-06-15,2.7,10,Cáceres
2020-07-15,6.4,10,Cáceres
2020-08-15,2,10,Cáceres
2020-09-15,45.8,10,Cáceres
2020-10-15,126.4,10,Cáceres
2020-11-15,129.4,10,Cáceres
2020-12-15,58.2,10,Cáceres
2020-01-15,102.6,11,Cádiz
2020-02-15,3.8,11,Cádiz
2020-03-15,102.4,11,Cádiz
2020-04-15,76,11,Cádiz
2020-05-15,64.6,11,Cádiz
2020-06-15,13.5,11,Cádiz
2020-07-15,0.2,11,Cádiz
2020-08-15,0.5,11,Cádiz
2020-09-15,4.7,11,Cádiz
2020-10-15,63.1,11,Cádiz
2020-11-15,97.8,11,Cádiz
2020-12-15,72.8,11,Cádiz
2020-01-15,46.4,37,Cantabria
2020-02-15,27.5,37,Cantabria
2020-03-15,123.6,37,Cantabria
